seg_id,u,v,key,street,highway,length_m,lat,lon,light,encl_frontage,encl_height,poi_density,poi_night_density,transit_night_400m,vis_sidewalk,vis_vegetation,vis_sky,vis_building,vis_pole,has_visual,car_free,traffic_class,maxspeed_mph,lanes,traffic_exposure,sidewalk_present,crossing_near,day_safety,comfort_night,geometry_wkt
899,6781407303,6781407328,0,nan,footway,25.3,43.6034,-116.2022,0.0,1.0,0.0,2,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,3.0,0.92,0.0,"LINESTRING (-116.202361 43.603414, -116.202188 43.603351, -116.202138 43.603332, -116.20208 43.603312)"
900,6781407325,6781407326,0,nan,footway,33.2,43.6039,-116.2018,0.0,1.0,0.0,2,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,1.0,0.92,0.0,"LINESTRING (-116.201906 43.603733, -116.201888 43.60376, -116.201837 43.603833, -116.201816 43.603862, -116.201797 43.60388, -116.201773 43.603896, -116.201739 43.603911, -116.201714 43.60392, -116.201676 43.603931, -116.201677 43.60396)"
901,6781407326,6781407344,0,nan,footway,34.6,43.6036,-116.202,0.0,1.0,0.0,2,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,3.0,0.92,0.0,"LINESTRING (-116.202004 43.603439, -116.20198 43.603499, -116.201976 43.603535, -116.201988 43.603592, -116.201989 43.603604, -116.201982 43.603624, -116.201906 43.603733)"
902,6781407336,10173635927,0,nan,footway,43.6,43.6026,-116.2033,0.7112,0.6667,4.375,1,0,0,0.1,0.153,0.3064,0.0745,0.0064,True,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.4006,"LINESTRING (-116.203498 43.602651, -116.203056 43.602492, -116.20301 43.60248)"
903,6786836636,6786836643,1,nan,path,34.2,43.6028,-116.2024,0.011,1.0,10.7905,2,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,3.0,0.92,0.0726,"LINESTRING (-116.202505 43.602629, -116.202429 43.602755, -116.202433 43.602764, -116.202442 43.602766, -116.20245 43.602762, -116.202551 43.602711, -116.202618 43.60268)"
904,6791748546,10173635927,0,nan,footway,77.3,43.6028,-116.2039,0.2991,0.0,0.0,8,0,0,0.0472,0.2568,0.2279,0.0322,0.0018,True,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.1758,"LINESTRING (-116.203498 43.602651, -116.203671 43.602713, -116.204318 43.602944, -116.204353 43.602966)"
905,6791748548,6791748554,0,nan,footway,83.2,43.6026,-116.204,0.1077,1.0,4.8009,8,0,0,0.022,0.3436,0.1504,0.0292,0.0009,True,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.0,"LINESTRING (-116.203586 43.602425, -116.203594 43.602443, -116.203618 43.602455, -116.203764 43.60251, -116.204426 43.602752, -116.204494 43.60277)"
906,6791748575,6791772229,0,nan,footway,65.5,43.6036,-116.2063,0.6611,0.0,0.0,3,0,0,0.1843,0.4149,0.0346,0.0368,0.0076,True,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.374,"LINESTRING (-116.205899 43.603518, -116.206035 43.603567, -116.206512 43.603742, -116.206584 43.603767, -116.20662 43.603788)"
907,6791748579,6791772205,0,nan,footway,26.1,43.604,-116.2066,0.1196,1.0,8.6499,5,2,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,3.0,0.92,0.206,"LINESTRING (-116.206701 43.603913, -116.206558 43.604123)"
908,6791772204,6791772271,0,nan,footway,43.4,43.6045,-116.2075,0.6969,1.0,8.6499,4,1,3,0.046,0.216,0.2562,0.0491,0.0084,True,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.5442,"LINESTRING (-116.207643 43.6046, -116.207646 43.604587, -116.207643 43.604566, -116.207622 43.60455, -116.207585 43.604531, -116.207529 43.604501, -116.207436 43.604455, -116.207376 43.60441, -116.207323 43.604365, -116.207285 43.604325)"
909,6791772204,6791772206,0,nan,footway,60.0,43.6041,-116.2071,0.6264,1.0,8.6499,8,2,1,0.0104,0.3346,0.1902,0.1038,0.0052,True,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.4283,"LINESTRING (-116.206856 43.603887, -116.206933 43.603942, -116.206959 43.603982, -116.207102 43.604134, -116.207224 43.604261, -116.207285 43.604325)"
910,6791772206,6791772208,0,nan,footway,25.4,43.6038,-116.207,1.102,1.0,6.9974,7,1,0,0.0304,0.3146,0.145,0.069,0.0062,True,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.4897,"LINESTRING (-116.207058 43.603712, -116.206944 43.603811, -116.206856 43.603887)"
911,6791772210,7234143975,0,nan,footway,28.1,43.6036,-116.2072,0.3236,1.0,5.3449,7,1,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.162,"LINESTRING (-116.207236 43.60346, -116.207078 43.603685)"
912,6791772210,6791772218,0,nan,footway,41.1,43.6036,-116.2069,0.3033,1.0,5.8724,7,1,0,0.0394,0.3051,0.1402,0.1038,0.0037,True,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.1624,"LINESTRING (-116.206623 43.60352, -116.206692 43.603545, -116.206796 43.603586, -116.206901 43.603618, -116.206968 43.603641, -116.206999 43.603652, -116.207035 43.60367, -116.207078 43.603685)"
913,6791772228,6990486624,0,South Juanita Street,residential,32.1,43.6032,-116.2062,0.2947,1.0,6.7095,3,0,0,0.0522,0.2092,0.3216,0.2005,0.003,True,0.0,2.0,15.0,2.0,0.107,0.5,4.0,0.974,0.1184,"LINESTRING (-116.206269 43.603086, -116.206098 43.603347)"
914,6791772230,6791772237,0,nan,footway,124.7,43.6031,-116.2053,0.2324,1.0,7.0543,27,2,0,0.0999,0.2242,0.1754,0.1272,0.0105,True,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.1228,"LINESTRING (-116.204645 43.602826, -116.204843 43.6029, -116.205237 43.603044, -116.205631 43.603184, -116.205884 43.603278, -116.205989 43.603317, -116.206031 43.603323)"
915,6791772237,11733513734,0,nan,footway,53.3,43.6026,-116.2048,0.2043,1.0,7.3128,7,0,0,0.021,0.2506,0.1991,0.0488,0.0191,True,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.0424,"LINESTRING (-116.204941 43.602398, -116.204645 43.602826)"
916,6791772238,11552071717,0,nan,footway,40.6,43.6032,-116.2044,0.2175,0.3333,9.3133,23,2,0,0.0,0.1501,0.3405,0.0312,0.0059,True,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.3718,"LINESTRING (-116.204296 43.603353, -116.204505 43.603044, -116.204521 43.603035, -116.204529 43.603034)"
917,6791772240,6913398334,0,South Joyce Street,residential,53.3,43.6026,-116.2047,0.178,1.0,5.2076,7,0,0,0.021,0.2799,0.2008,0.0771,0.0108,True,0.0,2.0,25.0,2.0,0.179,0.5,5.0,0.881,0.0015,"LINESTRING (-116.204853 43.602365, -116.204548 43.60279)"
918,6791772248,6854649076,0,nan,footway,45.8,43.604,-116.2076,0.0107,0.6667,5.2701,8,2,2,0.0614,0.1242,0.2898,0.1106,0.0036,True,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.3053,"LINESTRING (-116.207733 43.60383, -116.207551 43.604167, -116.207542 43.604176, -116.207497 43.604198)"
919,6791772248,7512684019,0,nan,footway,47.6,43.604,-116.2073,0.1043,0.6667,5.2701,8,2,2,0.0794,0.1911,0.2367,0.1192,0.0094,True,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.3418,"LINESTRING (-116.207184 43.603838, -116.207185 43.603856, -116.207192 43.603868, -116.20724 43.603925, -116.207378 43.604071, -116.207497 43.604198)"
920,6791772255,6793800300,0,nan,footway,69.4,43.6045,-116.2084,0.1505,1.0,11.0835,3,1,3,0.2019,0.1414,0.0627,0.1021,0.0317,True,1.0,0.0,25.0,2.0,0.0,1.0,3.0,0.92,0.3705,"LINESTRING (-116.208759 43.604645, -116.208684 43.604624, -116.208123 43.604471, -116.207986 43.604433, -116.207962 43.604451)"
921,6791772256,6854649080,0,nan,footway,37.1,43.6042,-116.2078,0.2032,1.0,8.3567,7,1,3,0.0075,0.2144,0.2436,0.0437,0.0036,True,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.3155,"LINESTRING (-116.207853 43.60403, -116.207691 43.604343)"
922,6791772261,6793800301,0,nan,footway,127.0,43.6048,-116.2086,0.4857,1.0,11.6296,3,1,3,0.0488,0.2914,0.1518,0.1239,0.0036,True,1.0,0.0,25.0,2.0,0.0,1.0,11.0,0.92,0.5058,"LINESTRING (-116.209338 43.605039, -116.2093 43.60502, -116.209162 43.604983, -116.208073 43.604686, -116.207894 43.604633, -116.207868 43.60463)"
923,6791772270,6791772275,0,nan,footway,83.2,43.605,-116.2076,0.0706,1.0,11.6296,4,1,3,0.0117,0.2065,0.0,0.0647,0.0248,True,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.3283,"LINESTRING (-116.207425 43.605335, -116.207428 43.605328, -116.20751 43.605245, -116.207507 43.60524, -116.207516 43.605211, -116.207595 43.60506, -116.20779 43.604682, -116.207807 43.604657, -116.207815 43.604648)"
924,6791772271,6791772286,0,nan,footway,38.5,43.6048,-116.2076,0.3349,1.0,8.6499,3,1,3,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.4188,"LINESTRING (-116.207474 43.604922, -116.207482 43.604918, -116.207636 43.604626, -116.207643 43.6046)"
925,6791772283,7246508429,0,nan,path,136.1,43.6057,-116.2082,0.0,1.0,11.6296,2,0,4,0.0001,0.2724,0.3414,0.1293,0.003,True,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.2885,"LINESTRING (-116.208959 43.605831, -116.208932 43.605831, -116.208849 43.605839, -116.208794 43.605838, -116.208723 43.605821, -116.207414 43.605471, -116.207363 43.605458)"
926,6791772284,6791772294,0,nan,footway,26.7,43.6054,-116.2072,0.0,1.0,0.0,1,0,3,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.0,"LINESTRING (-116.207282 43.605251, -116.20725 43.605313, -116.207233 43.605344, -116.207224 43.605363, -116.207226 43.60539, -116.207216 43.605423, -116.207181 43.605477)"
927,6791772288,6791772294,0,nan,footway,35.4,43.6051,-116.2074,0.0,1.0,0.0,1,0,3,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.0,"LINESTRING (-116.207282 43.605251, -116.207318 43.605176, -116.207339 43.605153, -116.207368 43.605136, -116.207376 43.605124, -116.207414 43.605052, -116.207431 43.605008, -116.207453 43.604963)"
928,6791772314,10538457013,0,nan,path,77.4,43.6058,-116.2076,0.0,0.0,0.0,0,0,4,0.0043,0.3788,0.2768,0.1881,0.0102,True,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.4265,"LINESTRING (-116.207961 43.606076, -116.207463 43.60574, -116.207344 43.605659, -116.207261 43.605599)"
929,6791772326,6804580029,0,Friendship Lane,residential,77.5,43.6068,-116.2067,0.0,1.0,8.9453,4,0,3,0.0048,0.3126,0.0796,0.1276,0.0152,True,0.0,2.0,15.0,1.0,0.054,0.5,2.0,0.977,0.1743,"LINESTRING (-116.207011 43.607003, -116.206387 43.606592, -116.206314 43.606523)"
930,6791772326,6791772327,0,nan,footway,66.8,43.6063,-116.2066,0.0,1.0,9.982,6,1,3,0.0483,0.1872,0.0384,0.1688,0.0141,True,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.2625,"LINESTRING (-116.206714 43.606089, -116.206748 43.606118, -116.206797 43.606151, -116.206451 43.606396, -116.206405 43.606437, -116.206376 43.606453, -116.20635 43.606481, -116.206348 43.606492, -116.206314 43.606523)"
931,6793695962,6793695964,0,nan,path,27.7,43.6021,-116.201,0.0,1.0,10.7905,6,1,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,0.0,0.92,0.1102,"LINESTRING (-116.200786 43.602134, -116.201089 43.602129, -116.20113 43.60213)"
932,6793695966,6848917823,0,nan,path,51.6,43.6022,-116.2014,0.0,1.0,10.7905,7,1,0,,,,,,False,,,,,,,,,0.1009,"LINESTRING (-116.20177 43.602219, -116.201658 43.602222, -116.201611 43.602221, -116.201129 43.602214)"
933,6793755495,7234149015,0,nan,path,101.5,43.6008,-116.2031,0.0773,0.3333,4.9834,3,1,0,0.0339,0.1032,0.2616,0.1444,0.0089,True,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,0.3265,"LINESTRING (-116.203655 43.600677, -116.20357 43.600754, -116.203471 43.600798, -116.203028 43.600804, -116.202784 43.600895, -116.202601 43.600889, -116.202494 43.600896)"
934,6793757581,6793807386,0,nan,footway,48.2,43.6035,-116.208,0.0,1.0,10.0251,4,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,3.0,0.92,0.1319,"LINESTRING (-116.208086 43.60368, -116.208042 43.603509, -116.208036 43.603481, -116.208046 43.603463, -116.208144 43.603328, -116.208182 43.603276)"
935,6793800297,6793800299,0,nan,footway,39.7,43.6048,-116.2092,0.5828,1.0,11.0891,2,1,3,0.025,0.149,0.0447,0.0828,0.0077,True,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.5593,"LINESTRING (-116.208978 43.604705, -116.2091 43.604739, -116.209439 43.604831)"
936,6793800299,7512683896,0,nan,path,33.9,43.6046,-116.2091,0.0406,1.0,11.0891,2,1,3,0.0389,0.2122,0.0894,0.0926,0.0071,True,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.3479,"LINESTRING (-116.209191 43.604505, -116.209153 43.604494, -116.209142 43.604514, -116.209116 43.604506, -116.209095 43.604544, -116.209075 43.604548, -116.209069 43.604559, -116.209051 43.604562, -116.209045 43.604573, -116.209026 43.604608, -116.208978 43.604705)"
937,6793800302,7246508426,0,nan,footway,79.0,43.6054,-116.2092,0.2783,1.0,11.6296,1,0,4,0.2056,0.3394,0.0074,0.2786,0.0217,True,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.4254,"LINESTRING (-116.20898 43.605704, -116.208995 43.605708, -116.209022 43.60571, -116.209036 43.605704, -116.209047 43.605696, -116.209057 43.605685, -116.209357 43.605109, -116.209358 43.605082)"
938,6793800307,12196126456,0,nan,footway,25.8,43.605,-116.2096,1.6051,1.0,7.6551,1,1,3,0.0958,0.1295,0.2213,0.1466,0.0241,True,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.9512,"LINESTRING (-116.209598 43.605138, -116.209613 43.605105, -116.209654 43.605019, -116.209694 43.604934, -116.209702 43.604918)"
939,6793800310,7512683918,0,nan,footway,37.2,43.6047,-116.2097,0.4713,1.0,6.3095,2,1,3,0.0189,0.1049,0.0008,0.0032,0.0,True,1.0,0.0,25.0,2.0,0.0,1.0,9.0,0.92,0.463,"LINESTRING (-116.209703 43.604567, -116.209734 43.604584, -116.20975 43.604589, -116.20973 43.604635, -116.209717 43.604682, -116.209698 43.604718, -116.209638 43.604837, -116.209657 43.604866)"
940,6793800314,8270974412,0,nan,footway,86.1,43.6051,-116.2105,0.3183,1.0,7.9035,1,0,3,0.1086,0.1032,0.2717,0.165,0.0068,True,1.0,0.0,25.0,2.0,0.0,1.0,13.0,0.92,0.3511,"LINESTRING (-116.211039 43.605247, -116.210079 43.60498, -116.210041 43.60497)"
941,6793800321,6795985225,0,nan,path,106.2,43.6049,-116.2117,0.8533,0.0,0.0,5,5,3,0.0127,0.2718,0.2131,0.0124,0.0177,True,1.0,0.0,25.0,2.0,0.0,1.0,17.0,0.92,0.8423,"LINESTRING (-116.212147 43.604546, -116.212124 43.604562, -116.212052 43.604613, -116.211459 43.605222, -116.211426 43.605293, -116.211408 43.60533)"
942,6793807387,7512684012,0,nan,footway,50.2,43.6035,-116.2077,0.0219,1.0,5.2701,6,1,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.1589,"LINESTRING (-116.207457 43.603418, -116.207784 43.603536, -116.207798 43.603543, -116.207842 43.603714)"
943,6796022108,7512684032,0,nan,footway,332.1,43.6031,-116.2133,0.3706,0.4211,3.263,5,2,4,0.0044,0.681,0.1006,0.029,0.0002,True,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,0.6204,"LINESTRING (-116.212304 43.604383, -116.212344 43.604368, -116.212395 43.604337, -116.212696 43.604021, -116.212884 43.603816, -116.212918 43.603744, -116.213086 43.60354, -116.21319 43.603421, -116.213229 43.603357, -116.213291 43.603212, -116.213303 43.603057, -116.213281 43.602946, -116.213243 43.602829, -116.213154 43.60271, -116.213041 43.602611, -116.21293 43.602535, -116.2127 43.602415, -116.212566 43.602347, -116.212416 43.602266, -116.21236 43.602229, -116.212294 43.602182, -116.212244 43.602116, -116.212207 43.602058, -116.212167 43.601996, -116.212183 43.601949)"
944,6796022108,7509249750,0,nan,footway,38.0,43.6018,-116.2123,0.4215,0.0,0.0,1,0,3,0.0384,0.2076,0.2595,0.0008,0.0195,True,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.4889,"LINESTRING (-116.212366 43.601645, -116.212367 43.601655, -116.212355 43.601692, -116.212342 43.601726, -116.212336 43.601749, -116.212319 43.60176, -116.212259 43.601852, -116.212199 43.601947, -116.212183 43.601949)"
945,6796022112,9353771663,1,West Hulbe Drive,residential,162.8,43.6013,-116.2111,0.0144,0.8,4.9463,2,0,2,0.2049,0.4496,0.1205,0.0031,0.0062,True,0.0,2.0,25.0,2.0,0.179,0.5,5.0,0.881,0.174,"LINESTRING (-116.211851 43.601303, -116.211828 43.60132, -116.211696 43.601417, -116.211628 43.601457, -116.211538 43.601485, -116.211434 43.601501, -116.211285 43.601477, -116.211192 43.601422, -116.211154 43.601373, -116.21113 43.601311, -116.211124 43.60124, -116.211132 43.601177, -116.211159 43.601116, -116.211249 43.600993, -116.211694 43.601175, -116.211725 43.601177, -116.211756 43.601176, -116.211785 43.601171)"
946,6796022112,6796022115,0,nan,footway,60.9,43.6009,-116.2117,0.0045,0.75,3.9855,2,0,2,0.1594,0.4333,0.131,0.0409,0.0042,True,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.168,"LINESTRING (-116.211506 43.600663, -116.211535 43.600692, -116.211785 43.601171)"
947,6797586630,7183261463,0,nan,footway,42.7,43.6009,-116.1982,0.0385,1.0,0.0,4,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.0,"LINESTRING (-116.197966 43.600885, -116.198496 43.600884)"
948,6797586630,7183261460,0,nan,footway,71.0,43.6006,-116.1985,0.0154,1.0,0.0,5,0,1,0.0077,0.1279,0.1907,0.1842,0.0027,True,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.0,"LINESTRING (-116.198529 43.600268, -116.198529 43.600286, -116.198528 43.600874, -116.198528 43.600884, -116.198496 43.600884)"
949,6797586632,7183261463,0,nan,footway,39.5,43.6009,-116.1977,0.2388,0.3333,0.0,4,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.1911,"LINESTRING (-116.197966 43.600885, -116.197475 43.600886)"
950,6797586638,6797586642,0,nan,footway,82.9,43.6009,-116.1967,0.0396,1.0,18.6949,2,0,3,0.0001,0.0756,0.4122,0.2577,0.0002,True,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,0.2973,"LINESTRING (-116.196223 43.600887, -116.196951 43.600882, -116.197016 43.600893, -116.197187 43.600893, -116.197251 43.600891)"
951,6797586638,7183261480,0,nan,footway,37.1,43.6007,-116.1973,0.0369,1.0,18.6949,2,0,3,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.2963,"LINESTRING (-116.197256 43.600558, -116.197255 43.60081, -116.197251 43.600891)"
952,6797586642,7183315494,0,nan,footway,45.0,43.6007,-116.1962,0.0163,1.0,18.6949,3,0,4,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.3213,"LINESTRING (-116.196224 43.600483, -116.196223 43.600887)"
953,6797586649,6797586653,0,nan,footway,84.7,43.6009,-116.1955,0.2177,0.8,11.5279,5,0,4,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.3892,"LINESTRING (-116.194947 43.60088, -116.195226 43.600882, -116.195755 43.600883, -116.195785 43.600874, -116.195996 43.600875)"
954,6797586649,7606743460,0,nan,footway,47.7,43.6007,-116.196,0.0316,1.0,11.5279,5,0,4,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.2512,"LINESTRING (-116.196008 43.600446, -116.196009 43.600489, -116.196008 43.600544, -116.195996 43.600875)"
955,6797586653,7606743468,0,nan,footway,48.4,43.6007,-116.1949,0.1115,0.6667,1.9004,4,0,4,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.2506,"LINESTRING (-116.194956 43.600445, -116.194955 43.600499, -116.194951 43.600545, -116.19495 43.600623, -116.194949 43.600797, -116.194947 43.60088)"
956,6797586659,6938540489,0,nan,footway,179.6,43.6011,-116.195,0.1967,0.0909,0.0,12,3,4,0.0016,0.0338,0.5952,0.1357,0.0204,True,1.0,0.0,25.0,2.0,0.0,1.0,12.0,0.92,0.4962,"LINESTRING (-116.193892 43.60108, -116.195973 43.601077, -116.196026 43.601081, -116.196122 43.601084)"
957,6797586662,9537637977,0,nan,footway,169.4,43.6019,-116.1937,0.4537,0.0,0.0,8,5,3,0.1551,0.3152,0.1866,0.0284,0.0058,True,1.0,0.0,25.0,2.0,0.0,1.0,12.0,0.92,0.658,"LINESTRING (-116.193695 43.602638, -116.19374 43.601115)"
958,6797586662,7967924088,0,nan,footway,27.9,43.6011,-116.1936,1.8888,0.5,6.8988,14,9,4,0.0111,0.1271,0.3146,0.0466,0.0088,True,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,1.0,"LINESTRING (-116.193397 43.60108, -116.193411 43.601079, -116.193534 43.601093, -116.193729 43.601115, -116.19374 43.601115)"
959,6797586668,6797586669,0,nan,footway,42.9,43.6009,-116.1945,0.0551,1.0,0.0,3,2,4,0.0038,0.4697,0.2071,0.0942,0.0049,True,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.1843,"LINESTRING (-116.19479 43.600895, -116.194285 43.6009, -116.194257 43.6009)"
960,6797586672,7967924089,0,nan,footway,27.9,43.6009,-116.1936,1.258,0.5,5.6028,11,6,4,0.0279,0.0648,0.3163,0.1302,0.0161,True,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,1.0,"LINESTRING (-116.193386 43.60085, -116.1934 43.60085, -116.193487 43.600852, -116.193628 43.600854, -116.193716 43.600858, -116.193733 43.600858)"
961,6797632317,6797632319,0,nan,path,69.0,43.605,-116.2051,0.0,1.0,10.0895,6,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.0024,"LINESTRING (-116.204847 43.605102, -116.20504 43.605172, -116.205234 43.604886, -116.205221 43.604881, -116.205308 43.604762)"
962,6797632319,6797632321,0,nan,path,39.4,43.605,-116.2046,0.0,1.0,10.3124,5,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.0153,"LINESTRING (-116.20441 43.604944, -116.204847 43.605102)"
963,6797786147,6797786150,0,nan,path,30.5,43.6017,-116.2005,0.0,1.0,10.7905,3,1,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,1.0,0.92,0.1495,"LINESTRING (-116.200561 43.601618, -116.200563 43.601674, -116.200486 43.601674, -116.200485 43.601836)"
964,6797786161,6797786164,0,nan,path,34.2,43.6012,-116.2016,0.1253,1.0,10.7905,10,2,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,3.0,0.92,0.1867,"LINESTRING (-116.201367 43.601193, -116.201667 43.601194, -116.201724 43.60117, -116.201783 43.60117)"
965,6800012613,7967900338,0,South Longmont Avenue,residential,34.7,43.6002,-116.1922,0.0,1.0,6.776,0,0,4,0.0293,0.4432,0.1045,0.1267,0.002,True,0.0,2.0,25.0,2.0,0.179,0.5,1.0,0.881,0.3147,"LINESTRING (-116.192226 43.600391, -116.192227 43.600079)"
966,6800012615,6800012620,0,South Leadville Avenue,residential,59.1,43.6004,-116.1909,0.0293,1.0,4.8764,1,0,4,,,,,,False,0.0,2.0,20.0,2.0,0.143,0.5,0.0,0.943,0.2481,"LINESTRING (-116.190935 43.600119, -116.190943 43.600651)"
967,6800012812,6800012816,0,East Holly Street,residential,78.1,43.6053,-116.1857,0.0,1.0,6.9,0,0,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,5.0,0.881,0.1035,"LINESTRING (-116.186129 43.605472, -116.185314 43.605091)"
968,6802831937,13266698487,0,West Rose Hill Street,tertiary,26.8,43.6007,-116.2151,0.0041,1.0,5.218,2,0,4,0.0548,0.253,0.2607,0.0315,0.0043,True,0.0,3.0,30.0,2.0,0.321,0.5,2.0,0.773,0.2157,"LINESTRING (-116.215248 43.600708, -116.214915 43.600708)"
969,6802831941,7504083205,0,South Opal Street,residential,62.9,43.6011,-116.2143,0.0759,1.0,4.8027,2,0,2,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,3.0,0.881,0.13,"LINESTRING (-116.21433 43.600782, -116.214327 43.601348)"
970,6804580019,6804580029,1,nan,path,39.6,43.6072,-116.207,0.0,0.6667,8.9453,4,0,5,0.0,0.4554,0.0572,0.0802,0.018,True,1.0,0.0,25.0,2.0,0.0,1.0,0.0,0.92,0.3898,"LINESTRING (-116.207011 43.607003, -116.206947 43.607058, -116.206928 43.607082, -116.206932 43.607115, -116.206939 43.607137, -116.206957 43.607156, -116.206984 43.60717, -116.207016 43.607175, -116.207056 43.60717, -116.20709 43.60715, -116.207157 43.607101)"
971,6804580033,6876634234,0,Friendship Lane,residential,72.0,43.6047,-116.202,0.0,0.6,0.0,3,1,0,,,,,,False,0.0,2.0,15.0,1.0,0.054,0.5,0.0,0.977,0.0214,"LINESTRING (-116.2024 43.60475, -116.20203 43.60474, -116.201733 43.604739, -116.201507 43.604754)"
972,6813467521,7494962748,0,nan,path,56.5,43.61,-116.2121,0.0,1.0,5.5066,2,0,4,0.0002,0.1422,0.0032,0.0467,0.0331,True,1.0,0.0,25.0,2.0,0.0,1.0,1.0,0.92,0.2188,"LINESTRING (-116.212332 43.609836, -116.21229 43.609862, -116.21219 43.609912, -116.212066 43.61015, -116.212 43.610266)"
973,6829209078,6829209081,0,nan,footway,58.7,43.6178,-116.2008,0.2563,0.0,0.0,7,2,8,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.7541,"LINESTRING (-116.20108 43.617955, -116.201075 43.617937, -116.20106 43.617922, -116.201043 43.617909, -116.200507 43.617638)"
974,6829209081,8982376310,0,nan,footway,33.1,43.6181,-116.201,0.225,0.5,0.0,1,0,9,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.5681,"LINESTRING (-116.200874 43.618209, -116.201066 43.617999, -116.201074 43.617986, -116.201079 43.617972, -116.20108 43.617955)"
975,6829209081,7248900630,0,nan,footway,25.0,43.618,-116.2012,0.9689,0.0,0.0,8,3,9,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,1.0,"LINESTRING (-116.201345 43.618072, -116.201297 43.618051, -116.201287 43.618046, -116.201224 43.618015, -116.201134 43.617971, -116.20108 43.617955)"
976,6829227085,6829227088,0,nan,footway,62.4,43.6169,-116.1995,0.7258,0.0,0.0,5,1,8,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,9.0,0.92,0.898,"LINESTRING (-116.199149 43.616717, -116.19916 43.616724, -116.199783 43.61704)"
